filename,sp_lat_1,sp_lat_2,origin_lat,origin_lon,tl_lat,tl_lon,bl_lat,bl_lon,tr_lat,tr_lon,br_lat,br_lon
01244IYLY23.PDF,54.6666666666667,49.3333333333333,51.8835833333333,-176.642472222222,52.3603351,-177.0224124,51.4176736,-177.0145312,52.3593028,-176.0184025,51.4166626,-176.0313472
01244IZLZ23.PDF,54.6666666666667,49.3333333333333,51.8835833333333,-176.642472222222,52.3603351,-177.0224124,51.4176736,-177.0145312,52.3593028,-176.0184025,51.4166626,-176.0313472
01244R23.PDF,54.6666666666667,49.3333333333333,51.9508888888889,-176.449194444444,52.6537523,-177.2762366,51.2398608,-177.2506041,52.6546277,-175.7601753,51.2407093,-175.7815306
01244T23.PDF,54.0,49.0,51.9509444,-176.4488056,52.3635820,-177.0369880,51.4210787,-177.0248715,52.3643061,-176.0331071,51.4217882,-176.0416706
01244ND23.PDF,54.6666666666667,49.3333333333333,51.9508888888889,-176.449194444444,52.3273318,-176.9489535,51.3846757,-176.9385945,52.3273159,-175.9456748,51.3846601,-175.9561117
09288RA.PDF,58.0,54.0,56.8663888888889,-154.147194444444,57.3340072,-154.9004022,56.3927139,-154.8818984,57.3356572,-153.7655005,56.3943240,-153.7748780
09745RA.PDF,62.0,58.0,60.9418888888889,-161.689944444444,61.3413425,-162.3931181,60.4006348,-162.3729008,61.3419424,-161.1161498,60.4012177,-161.1326476
09746R3.PDF,62.0,59.0,60.8427222222222,-161.362833333333,61.3077504,-161.9445973,60.3671832,-161.9278099,61.3072289,-160.6691377,60.3666766,-160.6891547
09746R21.PDF,61.0,59.0,60.9629444444444,-161.097861111111,61.3923590,-161.6541176,60.4520856,-161.6381089,61.3915904,-160.3757155,60.4513388,-160.3964978
10983R9.PDF,54.6666666666667,49.3333333333333,54.2166388888889,-165.846777777778,54.6230057,-166.2202811,53.6813578,-166.2121272,54.6216932,-165.1624537,53.6800729,-165.1773925
10983R27.PDF,57.3333333333333,49.3333333333333,54.1234722222222,-165.371666666667,54.5753880,-166.0984291,53.6319054,-166.0822623,54.5770886,-165.0394856,53.6335688,-165.0468753
10983RA.PDF,54.6666666666667,49.3333333333333,54.2068611111111,-165.726833333333,54.5981982,-166.2151459,53.6565415,-166.2044918,54.5978579,-165.1579281,53.6562084,-165.1703404
09982R5.PDF,67.0,65.0,66.5224444444444,-152.873194444444,66.8887515,-153.7586524,65.9491616,-153.7261330,66.8897848,-152.1992576,65.9501572,-152.2240099
09982R23.PDF,67.0,65.0,66.5793611111111,-152.383083333333,66.9778707,-152.9473918,66.0382498,-152.9265942,66.9757393,-151.3824445,66.0361963,-151.4193191
06686R1.PDF,70.6666666666667,65.3333333333333,67.0223333333333,-157.943222222222,67.3589774,-158.7421663,66.4187187,-158.7118028,67.3590090,-157.1506418,66.4187491,-157.1807635
09380RA.PDF,70.6666666666667,65.3333333333333,68.0335833333333,-152.114638888889,68.7557903,-153.0998097,67.3453967,-153.0414638,68.7515788,-150.5638551,67.3414338,-150.6556780
01522R34.PDF,62.0,60.0,61.12775,-149.852694444444,61.5345981,-150.5069704,60.5942367,-150.4878703,61.5347103,-149.2223818,60.5943456,-149.2407823
01522RY7.PDF,62.0,60.0,61.2158611111111,-149.976666666667,61.6458812,-150.6553027,60.7055426,-150.6354228,61.6462000,-149.3661218,60.7058520,-149.3840072
01522RZ7.PDF,62.0,60.0,61.2394722222222,-149.963638888889,61.6588544,-150.6791632,60.7185237,-150.6581943,61.6595159,-149.3894388,60.7191659,-149.4062665
01522RA.PDF,62.0,60.0,61.2366111111111,-149.988916666667,61.6584046,-150.6337431,60.7180636,-150.6148463,61.6584044,-149.3440503,60.7180634,-149.3629483
01500IL7L.PDF,62.0,60.1695277777778,61.1695277777778,-150.159638888889,61.5419369,-150.8102665,60.6015988,-150.7912539,61.5420136,-149.5253924,60.6016733,-149.5439264
01500IL7R.PDF,62.6666666666667,57.3333333333333,61.1675555555556,-150.185416666667,61.5232480,-150.7650799,60.5821485,-150.7483100,61.5226654,-149.4801635,60.5815825,-149.5005663
01500I15.PDF,62.0,60.5,61.2644166666667,-150.050861111111,61.9768629,-150.9329214,60.5665315,-150.8942428,61.9755230,-148.9784026,60.5652502,-149.0254277
01500I7RSAC1.PDF,62.6666666666667,57.3333333333333,61.1675555555556,-150.185416666667,61.5478541,-150.7655319,60.6067655,-150.7487362,61.5472711,-149.4796136,60.6061991,-149.5000478
01500I7LSAC1_2.PDF,62.0,60.1695277777778,61.1695277777778,-150.159638888889,61.5419369,-150.8102665,60.6015988,-150.7912539,61.5420136,-149.5253924,60.6016733,-149.5439264
01500I7RC2_3.PDF,62.6666666666667,57.3333333333333,61.1675555555556,-150.185416666667,61.5478541,-150.7655319,60.6067655,-150.7487362,61.5472711,-149.4796136,60.6061991,-149.5000478
01500RR33.PDF,62.6666666666667,57.3333333333333,61.1741388888889,-149.998166666667,61.3069322,-150.2700946,60.8363689,-150.2661301,61.3067136,-149.6320104,60.8361535,-149.6373486
01500RRZ7R.PDF,62.0,60.5,61.1675555555556,-150.183861111111,61.3095790,-150.4169976,60.8394086,-150.4135606,61.3091770,-149.7793393,60.8390125,-149.7853028
01500R7L.PDF,62.0,60.5,61.1695277777778,-150.159638888889,61.5805399,-150.8595087,60.6402566,-150.8390017,61.5810714,-149.5730631,60.6407726,-149.5902508
01500R15.PDF,62.2644166666667,60.2644166666667,61.2644166666667,-150.050861111111,61.6835779,-150.6734443,60.7432332,-150.6551391,61.6833638,-149.3826554,60.7430253,-149.4023019
01500RY7R.PDF,62.0,60.5,61.1675555555556,-150.183861111111,61.5983175,-150.8970507,60.6580381,-150.8761419,61.5989706,-149.6098682,60.6586721,-149.6266965
01233IL11.PDF,64.6666666666667,57.3333333333333,61.6375,-159.738611111111,62.0159589,-160.3906699,61.0739109,-160.3712978,62.0159445,-159.0834943,61.0738970,-159.1029573
01233R11.PDF,62.6666666666667,57.3333333333333,61.6287777777778,-159.707138888889,62.0594680,-160.3601962,61.1186543,-160.3409862,62.0594633,-159.0530693,61.1186498,-159.0723091
01233R29.PDF,62.6666666666667,57.3333333333333,61.5356666666667,-159.384472222222,61.8906384,-160.0144222,60.9497255,-159.9959892,61.8904522,-158.7143715,60.9495446,-158.7339791
06905R17.PDF,63.6666666666667,58.3333333333333,62.7587777777778,-160.162888888889,63.1739813,-160.8342970,62.2333772,-160.8136200,63.1739149,-159.4773151,62.2333129,-159.4984283
06905R35.PDF,62.6666666666667,57.3333333333333,62.5512777777778,-160.213333333333,62.9501845,-160.8864470,62.0100225,-160.8660795,62.9501866,-159.5406782,62.0100246,-159.5610319
10232R2.PDF,69.0,67.5,68.0221388888889,-145.814361111111,68.3620163,-146.6442882,67.4226488,-146.6114010,68.3620161,-144.9843826,67.4226485,-145.0172718
10232R20.PDF,69.0,67.0,68.2119166666667,-145.360861111111,68.6129911,-146.1875849,67.6735732,-146.1545280,68.6128671,-144.5091300,67.6734541,-144.5431865
09289RA.PDF,53.0,41.0,52.1867222222222,-174.058055555556,52.8077347,-174.7553068,51.8650661,-174.7417181,52.8092307,-173.7417102,51.8665355,-173.7478757
09246R7.PDF,70.6666666666667,65.3333333333333,70.4534444444444,-157.690416666667,70.8333296,-158.8854516,69.8941577,-158.8326136,70.8359381,-157.0216604,69.8966529,-157.0512339
09246R25.PDF,70.6666666666667,65.3333333333333,70.4534444444444,-157.690416666667,70.9090806,-157.8563163,69.9698057,-157.8489545,70.9014562,-155.9861429,69.9625135,-156.0617350
02306R7.PDF,72.0,68.0,69.97925,-144.230666666667,70.4911073,-144.6116132,69.5514012,-144.5948179,70.4857220,-142.7783420,69.5462528,-142.8423514
02306R25.PDF,70.3333333333333,65.3333333333333,70.1293055555556,-143.325555555556,70.5059480,-144.2481552,69.5666929,-144.2080387,70.5060054,-142.4145486,69.5667479,-142.4541612
10233R5.PDF,67.3333333333333,65.3333333333333,66.3358888888889,-147.614972222222,66.7208893,-148.2074397,65.7812058,-148.1857675,66.7191068,-146.6586012,65.7794883,-146.6935817
10233R23.PDF,67.3833333333333,65.3833333333333,66.38825,-147.19775,66.7668239,-148.1501572,65.8272104,-148.1152438,66.7685535,-146.5983181,65.8288768,-146.6202941
05001IYLY19R.PDF,62.6666666666667,57.3333333333333,60.8656111111111,-161.759972222222,61.2923779,-162.4634340,60.3512020,-162.4432261,61.2929871,-161.1878181,60.3517940,-161.2042545
05001IZLZ19R.PDF,62.6666666666667,57.3333333333333,60.8656111111111,-161.759972222222,61.2694521,-162.4629274,60.3282677,-162.4427482,61.2700609,-161.1882301,60.3288593,-161.2046431
05001R1L.PDF,62.6666666666667,57.3333333333333,60.6994444444444,-161.9075,61.0798121,-162.5137278,60.1385510,-162.4964252,61.0795584,-161.2465941,60.1383044,-161.2654570
05001R1R.PDF,62.6666666666667,57.3333333333333,60.6941388888889,-161.908,61.0774228,-162.5502167,60.1361657,-162.5318883,61.0775035,-161.2831708,60.1362441,-161.3010030
05001R19L.PDF,62.6666666666667,57.3333333333333,60.8583611111111,-161.762138888889,61.3312425,-162.5034957,60.3900869,-162.4821739,61.3321961,-161.2263137,60.3910134,-161.2417248
05001R19R.PDF,62.6666666666667,57.3333333333333,60.8659166666667,-161.759694444444,61.2777235,-162.4663873,60.3365427,-162.4460957,61.2783654,-161.1913582,60.3371664,-161.2076776
05001RA.PDF,62.6666666666667,57.3333333333333,60.8059444444444,-161.961083333333,61.2249018,-162.6540652,60.2837002,-162.6341992,61.2254263,-161.3811505,60.2842098,-161.3977760
05001V1L.PDF,62.6666666666667,57.3333333333333,60.8099722222222,-161.957527777778,61.1257253,-162.5452843,60.1844763,-162.5284855,61.1252917,-161.2763355,60.1840550,-161.2958044
01501R2.PDF,70.6666666666667,65.3333333333333,66.8328055555556,-151.659111111111,67.2596308,-152.4512461,66.3193926,-152.4212618,67.2596277,-150.8663379,66.3193895,-150.8963464
01501R20.PDF,70.6666666666667,65.3333333333333,67.0006388888889,-151.410944444444,67.5151522,-152.0555983,66.5748385,-152.0309427,67.5136000,-150.4536211,66.5733459,-150.4902321
01501V2.PDF,68.0,65.0,66.905,-151.535833333333,67.3422928,-152.2007194,66.4025335,-152.1757574,67.3410206,-150.6115829,66.4013088,-150.6462800
05220R7.PDF,63.0,60.0,61.5361388888889,-150.007305555556,61.8923240,-150.6808134,60.9518375,-150.6608317,61.8925460,-149.3809796,60.9520529,-149.3995617
05220R25.PDF,63.0,60.0,61.5358611111111,-149.631,61.9107665,-150.2995442,60.9702814,-150.2796982,61.9109381,-148.9989316,60.9704479,-149.0176949
05220V7.PDF,62.6666666666667,57.3333333333333,61.5694444444445,-149.967138888889,61.9691627,-150.5923649,61.0282928,-150.5740254,61.9689175,-149.2890358,61.0280546,-149.3089261
10274R12.PDF,67.3313333333333,63.3313333333333,65.3313333333333,-166.465722222222,65.8434862,-167.5450176,64.9033559,-167.5071079,65.8467056,-166.0483923,64.9064626,-166.0630531
10274R30.PDF,67.3313333333333,63.3313333333333,65.3313333333333,-166.465722222222,65.5879578,-166.8098012,64.6476839,-166.7978294,65.5840980,-165.3280500,64.6439581,-165.3676264
09226R11.PDF,66.5,65.5,66.0335277777778,-161.355861111111,66.4459803,-162.2079830,65.5064123,-162.1772248,66.4468233,-160.6762936,65.5072249,-160.7008243
09226R29.PDF,66.0,54.0,65.9293611111111,-160.943416666667,66.3096157,-161.6442705,65.3697449,-161.6203408,66.3090562,-160.1218974,65.3692034,-160.1499463
10966R8.PDF,70.6666666666667,65.3333333333333,65.5990833333333,-145.037277777778,66.0086337,-146.0251747,65.0689325,-145.9895737,66.0109643,-144.5190460,65.0711779,-144.5377238
10966R26.PDF,70.6666666666667,65.3333333333333,65.5418611111111,-144.460694444444,65.9207020,-145.4444816,64.9810499,-145.4091479,65.9230178,-143.9436025,64.9832812,-143.9621766
10151R4.PDF,67.5833333333333,65.5833333333333,66.5916388888889,-143.920833333333,66.9814044,-145.0082074,66.0418489,-144.9679502,66.9843941,-143.4426873,66.0447283,-143.4603921
10151R22.PDF,67.7,65.7,66.7088611111111,-143.521583333333,67.0837557,-144.5217988,66.1441920,-144.4845862,67.0858595,-142.9496884,66.1462178,-142.9709679
10153R2.PDF,62.6666666666667,57.3333333333333,61.4748611111111,-165.690527777778,61.8616369,-166.3401729,60.9207109,-166.3211808,61.8616390,-165.0413253,60.9207129,-165.0603044
10153R20.PDF,62.6666666666667,57.3333333333333,61.6151111111111,-165.499444444444,62.1030648,-166.0638234,61.1622660,-166.0471993,62.1022292,-164.7548764,61.1614546,-164.7768075
10322R9.PDF,62.6666666666667,57.3333333333333,61.6052222222222,-159.40275,61.9841090,-159.9126770,61.0432340,-159.8977124,61.9827916,-158.6087470,61.0419545,-158.6320469
10322R27.PDF,62.6666666666667,57.3333333333333,61.5543055555556,-159.0405,61.9695597,-159.8261301,61.0287136,-159.8030854,61.9708020,-158.5227557,61.0299202,-158.5379434
10302R18.PDF,62.6666666666667,57.3333333333333,58.9285833333333,-158.469833333333,59.3194741,-159.1449594,58.3781198,-159.1266668,59.3201661,-157.9438020,58.3787930,-157.9580552
10302R36.PDF,62.6666667,57.3333333,58.7375833,-158.5892778,59.1257678,-159.2083879,58.1844472,-159.1917060,59.1259716,-158.0140823,58.1846455,-158.0295810
01241IL15.PDF,56.6666666666667,49.3333333333333,55.2960555555556,-162.789083333333,55.7166701,-163.3341735,54.7743443,-163.3217750,55.7166786,-162.2459820,54.7743526,-162.2583353
01241R15.PDF,56.0,44.0,55.2673611111111,-162.774222222222,55.7554672,-163.3477181,54.8131674,-163.3351735,55.7557067,-162.2589729,54.8134020,-162.2702434
01241R26.PDF,56.6666666666667,51.3333333333333,55.2116944444444,-162.549694444444,55.7214829,-163.1177410,54.7795841,-163.1046627,55.7216915,-162.0297431,54.7797880,-162.0417142
01241R33.PDF,56.0,44.0,55.0919722222222,-162.647666666667,55.5320329,-163.2362529,54.5893564,-163.2234448,55.5324203,-162.1532525,54.5897360,-162.1640115
01241LBC33.PDF,56.6666666666667,49.3333333333333,55.1032222222222,-162.655472222222,55.5100940,-163.0398200,54.5675957,-163.0311210,55.5087487,-161.9571751,54.5662799,-161.9729790
01241V15.PDF,56.6666666666667,49.3333333333333,55.2673888888889,-162.77425,55.6916072,-163.3179921,54.7492613,-163.3056317,55.6916071,-162.2304742,54.7492611,-162.2428354
10154R2.PDF,70.6666666666667,65.3333333333333,67.14275,-150.455111111111,67.5107251,-151.2836434,66.5704441,-151.2519612,67.5109997,-149.6818993,66.5707082,-149.7114665
10154RA.PDF,70.6666666666667,65.3333333333333,67.41375,-150.10625,67.8214591,-150.9216767,66.8811378,-150.8900966,67.8214978,-149.2986159,66.8811750,-149.3298943
01195IL27.PDF,62.6666666666667,57.3333333333333,60.4974166666667,-145.499861111111,60.8330297,-145.6960185,59.8916671,-145.6904615,60.8290154,-144.4386720,59.8877655,-144.4687303
01195R27.PDF,62.6666666666667,57.3333333333333,60.4421944444444,-145.316777777778,60.8206498,-145.8101978,59.8793057,-145.7962247,60.8193963,-144.5532552,59.8780874,-144.5748763
01195RB.PDF,62.6666666666667,57.3333333333333,60.4506388888889,-145.675972222222,60.8211941,-146.3794497,59.8798763,-146.3595278,60.8218899,-145.1224462,59.8805527,-145.1381220
09748R14.PDF,63.0,60.0,61.9166666666667,-158.183333333333,62.4199075,-158.9724576,61.4795386,-158.9486497,62.4211102,-157.6499176,61.4807053,-157.6660116
05776IL6.PDF,71.1833333333333,69.1833333333333,70.1725833333333,-148.707305555556,70.5201396,-149.6198554,69.5809523,-149.5795469,70.5200878,-147.7844593,69.5809028,-147.8252224
05776RZ6.PDF,71.1666666666667,69.1666666666667,70.1725833333333,-148.707333333333,70.5973644,-149.5918576,69.6581767,-149.5526486,70.5969957,-147.7494789,69.6578242,-147.7919375
05776RZ24.PDF,71.2166666666667,69.2166666666667,70.2167222222222,-148.221,70.6210859,-148.9545225,69.6818716,-148.9219603,70.6191874,-147.1100490,69.6800571,-147.1593600
05776LBC24.PDF,71.0,66.0,70.2169166666667,-148.219027777778,70.6869183,-149.3655308,69.5595053,-149.3054328,70.6873481,-147.1445098,69.5599129,-147.2008358
05776V6.PDF,71.0,66.0,70.1731944444444,-148.699583333333,70.5623996,-149.6224117,69.6228130,-149.5819808,70.5624300,-147.7828518,69.6228420,-147.8230156
05776VY24.PDF,71.0,66.0,70.1991944444444,-148.416166666667,70.5906804,-149.3375305,69.6511095,-149.2971105,70.5906835,-147.4954305,69.6511125,-147.5358230
05776VZ24.PDF,71.0,66.0,70.2183611111111,-148.203083333333,70.8087842,-149.5743144,69.3996106,-149.4851320,70.8084069,-146.7812993,69.3992575,-146.8737675
10058R3.PDF,67.0,65.0,65.9628611111111,-162.969416666667,66.3125855,-163.7699087,65.3728877,-163.7411571,66.3129629,-162.2461584,65.3732515,-162.2721365
10058R12.PDF,67.0,65.0,66.1154722222222,-162.920472222222,66.5344896,-163.8115293,65.5948335,-163.7792513,66.5356857,-162.2742308,65.5959864,-162.2976420
10058R21.PDF,67.0,65.0,66.1309166666667,-162.647555555556,66.6046584,-163.2647215,65.6649652,-163.2423040,66.6031575,-161.7231807,65.6635186,-161.7567545
10058R30.PDF,67.0,65.0,66.0080277777778,-162.562916666667,66.3639244,-163.1978241,65.4242035,-163.1749748,66.3626688,-161.6710183,65.4229930,-161.7031142
05166RRY1.PDF,62.0,55.0,58.8506666666667,-158.691972222222,59.3836667,-159.1419380,58.4413759,-159.1298954,59.3822743,-157.9376402,58.4400204,-157.9578276
05166RRY19.PDF,62.0,55.0,59.1588888888889,-158.394638888889,59.6099980,-158.9598195,58.6677828,-158.9445955,59.6096231,-157.7474917,58.6674179,-157.7649233
05166RZ1.PDF,62.6666666666667,57.3333333333333,58.9624166666667,-158.584888888889,59.3206063,-159.2169452,58.3792459,-159.1998189,59.3208984,-158.0157540,58.3795300,-158.0311755
05166RZ19.PDF,62.6666666666667,57.3333333333333,59.1268611111111,-158.425777777778,59.5681081,-159.0310069,58.6267065,-159.0144899,59.5681101,-157.8209610,58.6267084,-157.8374667
05166L19.PDF,62.6666666666667,57.3333333333333,59.12525,-158.427277777778,59.5788585,-159.1366489,58.6374699,-159.1172839,59.5798253,-157.9261992,58.6384103,-157.9398786
05166V1.PDF,62.6666666666667,57.3333333333333,58.9942222222222,-158.55225,59.4175570,-159.1522846,58.4761756,-159.1359805,59.4175357,-157.9476439,58.4761550,-157.9640721
10967RA.PDF,68.6666666666667,63.3333333333333,64.8328055555556,-141.511638888889,65.5818041,-143.0393462,64.1713502,-142.9605628,65.5879091,-140.8157580,64.1771387,-140.8516547
10065R18.PDF,62.6666666666667,57.3333333333333,60.3069166666667,-162.014138888889,60.7853636,-162.5866052,59.8440202,-162.5704108,60.7848501,-161.3310179,59.8435211,-161.3503422
10065R36.PDF,62.6666666666667,57.3333333333333,60.1203888888889,-162.073472222222,60.4764751,-162.7094128,59.5350844,-162.6915884,60.4766058,-161.4656947,59.5352115,-161.4827299
09471R12.PDF,62.6666666666667,57.3333333333333,58.2485555555556,-157.477805555556,58.6588257,-158.1813787,57.7176584,-158.1626711,58.6598886,-157.0032421,57.7186927,-157.0158610
09471R30.PDF,62.6666666666667,57.3333333333333,58.1217777777778,-157.274333333333,58.5457126,-157.8673414,57.6045734,-157.8516237,58.5457671,-156.6930746,57.6046265,-156.7084809
10270R1.PDF,66.0,63.0,64.6149722,-162.2816389,64.9201513,-163.0790574,63.9800934,-163.0521682,64.9208772,-161.6345232,63.9807949,-161.6563449
10270RA.PDF,65.0,63.0,64.6640278,-162.0887778,65.0934292,-162.7626945,64.1536061,-162.7399288,65.0929218,-161.3093071,64.1531157,-161.3356380
06916R16.PDF,65.0,60.0,62.8740277777778,-164.5035,63.2772860,-165.1247106,62.3364190,-165.1052412,63.2767156,-163.7622146,62.3358664,-163.7854467
06916R34.PDF,65.0,60.0,62.6961944444444,-164.478638888889,63.1010682,-165.1955438,62.1601821,-165.1732065,63.1014459,-163.8412331,62.1605481,-163.8610937
06916V16.PDF,63.6666666666667,58.3333333333333,62.7833888888889,-164.487722222222,63.1584436,-165.1633158,62.2178305,-165.1425205,63.1584198,-163.8070451,62.2178074,-163.8279968
01234IL2L.PDF,68.6666666666667,63.3333333333333,64.7411388888889,-147.998416666667,65.1062277,-148.7234527,64.1657645,-148.6985293,65.1062011,-147.2679252,64.1657387,-147.2930361
01234IZLZ20R.PDF,68.6666666666667,63.3333333333333,64.9690277777778,-147.579944444444,65.3057878,-148.4167699,64.3652973,-148.3877926,65.3068007,-146.9501381,64.3662748,-146.9719479
01234I2LSAC1.PDF,68.6666666666667,63.3333333333333,64.7411388888889,-147.998416666667,65.0906863,-148.7230265,64.1502271,-148.6981319,65.0906596,-147.2683546,64.1502014,-147.2934365
01234IZ20RSAC1_2.PDF,68.6666666666667,63.3333333333333,64.9690277777778,-147.579944444444,65.3057878,-148.4167699,64.3652973,-148.3877926,65.3068007,-146.9501381,64.3662748,-146.9719479
01234I2LC2_3.PDF,68.6666666666667,63.3333333333333,64.7411388888889,-147.998416666667,65.0906863,-148.7230265,64.1502271,-148.6981319,65.0906596,-147.2683546,64.1502014,-147.2934365
01234RRZ2L.PDF,68.6666666666667,63.3333333333333,64.7588055555556,-147.966166666667,65.1523889,-148.4716031,64.2118825,-148.4541990,65.1502014,-147.0135971,64.2097709,-147.0463943
01234RRZ20R.PDF,68.6666666666667,63.3333333333333,64.8758888888889,-147.750944444444,65.1813855,-148.2845949,64.2408753,-148.2661998,65.1794661,-146.8249748,64.2390225,-146.8568904
01234R2R.PDF,68.6666666666667,63.3333333333333,64.7343055555556,-147.996305555556,65.1203236,-148.7347222,64.1798589,-148.7093258,65.1204240,-147.2784143,64.1799558,-147.3031049
01234R20L.PDF,68.6666666666667,63.3333333333333,64.9308333333333,-147.634305555556,65.3776543,-148.2710616,64.4371153,-148.2489535,65.3766900,-146.8004545,64.4361846,-146.8294044
01234RY2L.PDF,68.6666666666667,63.3333333333333,64.7390555555556,-148.002194444444,65.0885755,-148.7991166,64.1481296,-148.7717399,65.0892568,-147.3445423,64.1487873,-147.3671354
01234RY20R.PDF,68.6666666666667,63.3333333333333,64.9426666666667,-147.627055555556,65.3446519,-148.3704337,64.4041363,-148.3446552,65.3447398,-146.9016488,64.4042212,-146.9268042
01234T20R.PDF,68.6666666666667,63.3333333333333,64.8587777777778,-147.668,65.2368447,-148.3966381,64.2963498,-148.3714708,65.2368179,-146.9338793,64.2963239,-146.9592360
02054R4.PDF,67.0,66.0,66.5297222222222,-145.433666666667,66.9043129,-146.1874125,65.9647837,-146.1596121,66.9040538,-144.6270940,65.9645342,-144.6568424
02054R22.PDF,67.0,66.0,66.6140833333333,-145.061916666667,67.0261417,-145.6834192,66.0866061,-145.6603860,67.0245478,-144.1153612,66.0850710,-144.1504381
02054VDT22.PDF,67.0,66.0,66.5942222222222,-145.074055555556,66.9666929,-145.9317866,66.0271901,-145.9000734,66.9674340,-144.3674593,66.0279039,-144.3935855
01229R8.PDF,68.6666666666667,63.3333333333333,64.7349722222222,-157.172833333333,65.1144745,-157.8913297,64.1740080,-157.8666237,65.1143816,-156.4353496,64.1739183,-156.4607084
01229R26.PDF,69.0,64.0,64.7366666666667,-156.697611111111,65.1304411,-157.2349434,64.1902920,-157.2163934,65.1285672,-155.7785795,64.1884835,-155.8103037
01229V26.PDF,65.0,60.0,64.7386111111111,-156.65975,65.1538723,-157.1927905,64.2139085,-157.1749698,65.1520198,-155.7362771,64.2121165,-155.7671483
06687R16.PDF,64.6666666666667,59.3333333333333,63.8571111111111,-171.761388888889,64.2047566,-172.0751042,63.2642656,-172.0650045,64.2010720,-170.6680406,63.2606973,-170.7032337
06687R34.PDF,64.6666666666667,59.3333333333333,63.8569722222222,-171.761583333333,64.1668318,-172.0670727,63.2263164,-172.0572507,64.1630782,-170.6618973,63.2226813,-170.6972483
06687VA.PDF,65.0,63.0,63.75225,-171.472583333333,64.1407331,-171.8704106,63.2007138,-171.8574163,64.1378100,-170.4668461,63.1978861,-170.4996922
10155R3.PDF,65.6666666666667,60.3333333333333,64.4219166666667,-163.124805555556,64.8027572,-163.8811311,63.8622212,-163.8560367,64.8031102,-162.4424852,63.8625627,-162.4651244
10155RA.PDF,65.0,53.0,64.6040277777778,-163.179361111111,65.1866190,-164.5395266,63.7758556,-164.4744340,65.1902908,-162.3523397,63.7793611,-162.3919244
09987R17.PDF,68.0,56.0,62.9840277777778,-159.99375,63.3834314,-160.5361910,62.4383330,-160.5191067,63.3820581,-159.1626217,62.4370024,-159.1887967
09987R35.PDF,66.0,58.0,62.7968333333333,-160.075694444444,63.1429998,-160.7182402,62.2007525,-160.6982445,63.1426539,-159.3601351,62.2004172,-159.3824026
01220R15L.PDF,64.0,60.0,62.18875,-145.46575,62.8260142,-146.8064427,61.4152878,-146.7455942,62.8307619,-144.7945963,61.4198211,-144.8250633
01220R33R.PDF,64.0,60.0,62.0448889,-145.4173889,62.5689295,-146.8361088,61.1581877,-146.7722476,62.5749066,-144.8415208,61.1638965,-144.8674490
01220V15L.PDF,62.6666666666667,57.3333333333333,62.2410555555556,-145.497666666667,62.6348320,-146.1884534,61.6944153,-146.1677612,62.6350625,-144.8566229,61.6946391,-144.8758252
01192R29.PDF,59.35,57.35,58.3601388888889,-135.579333333333,58.7000055,-136.1406337,57.7592228,-136.1259536,58.6997497,-134.9619115,57.7589736,-134.9780591
01192V29.PDF,62.6666666666667,57.3333333333333,58.323,-135.518194444444,58.6627274,-135.8747154,57.7215202,-135.8652345,58.6605684,-134.6965059,57.7194194,-134.7183552
10968R15.PDF,65.0,60.0,63.9443611,-149.0503333,64.3879036,-149.8723250,63.4474835,-149.8455732,64.3889829,-148.4556630,63.4485282,-148.4750176
10968RA.PDF,65.0,60.0,63.7711667,-148.8894167,64.1293575,-149.7135648,63.1888090,-149.6869806,64.1305191,-148.3098857,63.1899336,-148.3285803
09470R2.PDF,63.0,61.0,62.0874722222222,-159.904527777778,62.4756823,-160.5669342,61.5354530,-160.5468249,62.4756821,-159.2420803,61.5354528,-159.2621908
09470R20.PDF,63.2716944444444,61.2716944444444,62.2716944444444,-159.667,62.7214269,-160.2817856,61.7812249,-160.2629260,62.7209236,-158.9459466,61.7807369,-158.9680656
01236RY4.PDF,60.0,48.0,59.5841111111111,-151.649416666667,59.9949284,-152.2617854,59.0536535,-152.2459427,59.9949302,-151.0374652,59.0536552,-151.0532970
01236RY22.PDF,62.6666666666667,57.3333333333333,59.7024722222222,-151.267305555556,60.0831673,-152.1049912,59.1417764,-152.0817842,60.0852395,-150.8760503,59.1437912,-150.8868904
01236RZ4.PDF,60.0,48.0,59.5841111111111,-151.649416666667,60.0285975,-152.1589517,59.0873730,-152.1457571,60.0277022,-150.9334830,59.0864993,-150.9520217
01236RZ22.PDF,62.6666666666667,57.3333333333333,59.7215555555556,-151.261055555556,60.2428526,-152.0955666,59.3014686,-152.0723383,60.2448675,-150.8606574,59.3034276,-150.8718032
01236LBC22.PDF,62.6666667,57.3333333,59.7013889,-151.3185556,60.2369040,-152.0466558,59.2955023,-152.0263928,60.2379323,-150.8119836,59.2965019,-150.8260820
01236L4.PDF,62.6666666666667,57.3333333333333,59.5851388888889,-151.646388888889,60.0103798,-152.2594739,59.0689538,-152.2425252,60.0103797,-151.0332659,59.0689536,-151.0502156
06831R14.PDF,62.6666666666667,57.3333333333333,61.5920277777778,-166.233805555556,62.0552291,-166.9438222,61.1144209,-166.9229395,62.0557534,-165.6368632,61.1149302,-165.6544205
06831R32.PDF,62.6666666666667,57.3333333333333,61.4556388888889,-166.059777777778,61.8086821,-166.6770485,60.8677238,-166.6590324,61.8083940,-165.3804053,60.8674440,-165.4002336
